Protein IDs,Gene names,Protein names,Fasta headers,Log2FC,P_Value,Mean_Control,Mean_Ethylene
Glyma.12G061500.1.p;Glyma.12G061400.1.p;Glyma.12G061200.1.p,,,Glyma.12G061500.1.p pacid=30548601 transcript=Glyma.12G061500.1 locus=Glyma.12G061500 ID=Glyma.12G061500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G061400.1.p pacid=30548262 transcript=Glyma.12G061400.1 locus=Glyma.12G061400 ID=Glyma.12G061400.1.Wm82.a,1.3178275557662344,0.2631385315123107,2485106.6666666665,6195133.333333333
Glyma.12G062400.1.p,,,Glyma.12G062400.1.p pacid=30547105 transcript=Glyma.12G062400.1 locus=Glyma.12G062400 ID=Glyma.12G062400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2449459984276711,0.5639947897436528,11842666.666666666,14034133.333333334
Glyma.12G064000.1.p,,,Glyma.12G064000.1.p pacid=30549054 transcript=Glyma.12G064000.1 locus=Glyma.12G064000 ID=Glyma.12G064000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0223089383302933,0.8899159047719436,1206400000.0,1225200000.0
Glyma.12G064300.1.p,,,Glyma.12G064300.1.p pacid=30549109 transcript=Glyma.12G064300.1 locus=Glyma.12G064300 ID=Glyma.12G064300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6398211295046318,0.0153031072703932,434183333.3333333,676516666.6666666
Glyma.12G064600.3.p;Glyma.12G064600.2.p;Glyma.12G064600.1.p,,,Glyma.12G064600.3.p pacid=30546133 transcript=Glyma.12G064600.3 locus=Glyma.12G064600 ID=Glyma.12G064600.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G064600.2.p pacid=30546132 transcript=Glyma.12G064600.2 locus=Glyma.12G064600 ID=Glyma.12G064600.2.Wm82.a,0.3089942898809525,0.2073475867186839,447210000.0,554023333.3333334
Glyma.12G065700.2.p;Glyma.12G065700.4.p;Glyma.12G065700.3.p;Glyma.12G065700.1.p,,,Glyma.12G065700.2.p pacid=30547930 transcript=Glyma.12G065700.2 locus=Glyma.12G065700 ID=Glyma.12G065700.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G065700.4.p pacid=30547929 transcript=Glyma.12G065700.4 locus=Glyma.12G065700 ID=Glyma.12G065700.4.Wm82.a,0.6647467574658033,0.7004968026225129,769316.6666666666,1219590.0
Glyma.12G067700.1.p,,,Glyma.12G067700.1.p pacid=30546919 transcript=Glyma.12G067700.1 locus=Glyma.12G067700 ID=Glyma.12G067700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6159515599103704,0.1540397555887039,51020666.66666666,78192666.66666667
Glyma.12G069400.1.p;Glyma.11G148200.1.p,,,Glyma.12G069400.1.p pacid=30548635 transcript=Glyma.12G069400.1 locus=Glyma.12G069400 ID=Glyma.12G069400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.11G148200.1.p pacid=30528360 transcript=Glyma.11G148200.1 locus=Glyma.11G148200 ID=Glyma.11G148200.1.Wm82.a,2.187506991927696,0.056067837001682,1116173.3333333333,5084366.666666667
Glyma.12G071100.1.p,,,Glyma.12G071100.1.p pacid=30546186 transcript=Glyma.12G071100.1 locus=Glyma.12G071100 ID=Glyma.12G071100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.1590878628419314,0.9300981500277026,398006.6666666667,444406.6666666667
Glyma.U021800.1.p;Glyma.12G073000.1.p;Glyma.U021800.3.p;Glyma.U021800.2.p,,,Glyma.U021800.1.p pacid=30535268 transcript=Glyma.U021800.1 locus=Glyma.U021800 ID=Glyma.U021800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G073000.1.p pacid=30545780 transcript=Glyma.12G073000.1 locus=Glyma.12G073000 ID=Glyma.12G073000.1.Wm82.a2.v1 ann,1.3236100161685582,0.1336931613784161,31776000.0,79532666.66666667
Glyma.12G073100.1.p,,,Glyma.12G073100.1.p pacid=30546430 transcript=Glyma.12G073100.1 locus=Glyma.12G073100 ID=Glyma.12G073100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.9805704019812936,0.0066377507188201,6996933333.333333,13806666666.666666
Glyma.12G074100.6.p;Glyma.12G074100.5.p;Glyma.12G074100.4.p;Glyma.12G074100.3.p;Glyma.12G074100.2.p;Glyma.12G074100.1.p,,,Glyma.12G074100.6.p pacid=30548487 transcript=Glyma.12G074100.6 locus=Glyma.12G074100 ID=Glyma.12G074100.6.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G074100.5.p pacid=30548486 transcript=Glyma.12G074100.5 locus=Glyma.12G074100 ID=Glyma.12G074100.5.Wm82.a,-0.9545819647455164,0.2105315554968501,18239333.33333333,9411333.333333334
Glyma.12G075400.1.p;Glyma.11G146500.1.p,,,Glyma.12G075400.1.p pacid=30548643 transcript=Glyma.12G075400.1 locus=Glyma.12G075400 ID=Glyma.12G075400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.11G146500.1.p pacid=30530617 transcript=Glyma.11G146500.1 locus=Glyma.11G146500 ID=Glyma.11G146500.1.Wm82.a,-0.5244093044942147,0.5366947595179061,65569333.333333336,45586666.66666666
Glyma.12G075500.1.p,,,Glyma.12G075500.1.p pacid=30546338 transcript=Glyma.12G075500.1 locus=Glyma.12G075500 ID=Glyma.12G075500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0608134408314449,0.8425269314096556,857843333.3333334,894776666.6666666
Glyma.12G078100.1.p,,,Glyma.12G078100.1.p pacid=30547779 transcript=Glyma.12G078100.1 locus=Glyma.12G078100 ID=Glyma.12G078100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.176987884577059,0.6850917143329749,356060000.0,402533333.3333333
Glyma.12G079700.2.p;Glyma.12G079700.1.p;Glyma.12G079700.3.p;Glyma.11G194200.1.p,,,Glyma.12G079700.2.p pacid=30545339 transcript=Glyma.12G079700.2 locus=Glyma.12G079700 ID=Glyma.12G079700.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G079700.1.p pacid=30545338 transcript=Glyma.12G079700.1 locus=Glyma.12G079700 ID=Glyma.12G079700.1.Wm82.a,0.1546526413390603,0.7298328010500976,462586666.6666667,514930000.0
Glyma.12G081500.1.p;Glyma.12G081500.2.p,,,Glyma.12G081500.1.p pacid=30547959 transcript=Glyma.12G081500.1 locus=Glyma.12G081500 ID=Glyma.12G081500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G081500.2.p pacid=30547960 transcript=Glyma.12G081500.2 locus=Glyma.12G081500 ID=Glyma.12G081500.2.Wm82.a,-0.7246338286740175,0.3263204463919839,16565000.0,10024320.0
Glyma.12G083100.2.p;Glyma.12G083100.1.p,,,Glyma.12G083100.2.p pacid=30548005 transcript=Glyma.12G083100.2 locus=Glyma.12G083100 ID=Glyma.12G083100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G083100.1.p pacid=30548006 transcript=Glyma.12G083100.1 locus=Glyma.12G083100 ID=Glyma.12G083100.1.Wm82.a,0.7710608359670085,0.1279899543503767,209886666.66666663,358176666.6666667
Glyma.12G083600.3.p;Glyma.12G083600.2.p;Glyma.12G083600.1.p;Glyma.11G190800.1.p,,,Glyma.12G083600.3.p pacid=30548279 transcript=Glyma.12G083600.3 locus=Glyma.12G083600 ID=Glyma.12G083600.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G083600.2.p pacid=30548278 transcript=Glyma.12G083600.2 locus=Glyma.12G083600 ID=Glyma.12G083600.2.Wm82.a,-0.2988941092468405,0.7060279144773416,6698633.333333333,5445153.333333333
Glyma.12G084100.1.p;Glyma.12G087900.1.p;Glyma.11G184400.1.p,,,Glyma.12G084100.1.p pacid=30548327 transcript=Glyma.12G084100.1 locus=Glyma.12G084100 ID=Glyma.12G084100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3889240106617705,0.1547408553738727,731806666.6666666,558880000.0
Glyma.12G085900.1.p;Glyma.11G188800.3.p;Glyma.11G188800.2.p;Glyma.11G188800.5.p;Glyma.11G188800.4.p,,,Glyma.12G085900.1.p pacid=30546034 transcript=Glyma.12G085900.1 locus=Glyma.12G085900 ID=Glyma.12G085900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.497195002599237,0.1726851687520324,298953333.3333333,211803333.3333333
Glyma.12G086800.3.p;Glyma.12G086800.2.p;Glyma.12G086800.1.p,,,Glyma.12G086800.3.p pacid=30548707 transcript=Glyma.12G086800.3 locus=Glyma.12G086800 ID=Glyma.12G086800.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G086800.2.p pacid=30548706 transcript=Glyma.12G086800.2 locus=Glyma.12G086800 ID=Glyma.12G086800.2.Wm82.a,0.3295610954693066,0.2827349091316656,29734000.0,37364666.66666666
Glyma.12G087100.2.p;Glyma.12G087100.1.p,,,Glyma.12G087100.2.p pacid=30547516 transcript=Glyma.12G087100.2 locus=Glyma.12G087100 ID=Glyma.12G087100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G087100.1.p pacid=30547515 transcript=Glyma.12G087100.1 locus=Glyma.12G087100 ID=Glyma.12G087100.1.Wm82.a,-0.2660142308462676,0.4642308384260188,776093333.3333334,645410000.0
Glyma.12G087300.1.p,,,Glyma.12G087300.1.p pacid=30545401 transcript=Glyma.12G087300.1 locus=Glyma.12G087300 ID=Glyma.12G087300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2051244730455312,0.2553261832599005,484600000.0,558640000.0
Glyma.12G089200.1.p,,,Glyma.12G089200.1.p pacid=30546348 transcript=Glyma.12G089200.1 locus=Glyma.12G089200 ID=Glyma.12G089200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.7051738044607352,0.1407895031164927,31392000.0,51179666.66666666
Glyma.12G091700.1.p,,,Glyma.12G091700.1.p pacid=30546017 transcript=Glyma.12G091700.1 locus=Glyma.12G091700 ID=Glyma.12G091700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.5117097675613964,0.5046626639548406,6712753.333333333,9570633.333333334
Glyma.12G092000.2.p;Glyma.12G092000.1.p,,,Glyma.12G092000.2.p pacid=30547693 transcript=Glyma.12G092000.2 locus=Glyma.12G092000 ID=Glyma.12G092000.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G092000.1.p pacid=30547694 transcript=Glyma.12G092000.1 locus=Glyma.12G092000 ID=Glyma.12G092000.1.Wm82.a,-1.8028936170260057,0.1124578681057681,25585000.0,7332640.0
Glyma.12G092600.1.p;Glyma.19G196900.1.p,,,Glyma.12G092600.1.p pacid=30547623 transcript=Glyma.12G092600.1 locus=Glyma.12G092600 ID=Glyma.12G092600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.19G196900.1.p pacid=30513352 transcript=Glyma.19G196900.1 locus=Glyma.19G196900 ID=Glyma.19G196900.1.Wm82.a,-0.118976243138263,0.9466612570528822,4627640.0,4261320.0
Glyma.12G092800.1.p,,,Glyma.12G092800.1.p pacid=30547502 transcript=Glyma.12G092800.1 locus=Glyma.12G092800 ID=Glyma.12G092800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.7539774012823184,0.0610828344072504,61572333.333333336,36510333.333333336
Glyma.12G094100.1.p;Glyma.11G179400.3.p;Glyma.11G179400.2.p;Glyma.11G179400.1.p,,,Glyma.12G094100.1.p pacid=30546387 transcript=Glyma.12G094100.1 locus=Glyma.12G094100 ID=Glyma.12G094100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.7593615464155472,0.0061952743646257,39438000.0,133516666.66666669
Glyma.12G095300.5.p;Glyma.12G095300.2.p;Glyma.12G095300.3.p;Glyma.12G095300.4.p;Glyma.12G095300.1.p,,,Glyma.12G095300.5.p pacid=30549037 transcript=Glyma.12G095300.5 locus=Glyma.12G095300 ID=Glyma.12G095300.5.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G095300.2.p pacid=30549036 transcript=Glyma.12G095300.2 locus=Glyma.12G095300 ID=Glyma.12G095300.2.Wm82.a,-0.2213786815989124,0.8086845974164374,4775333.333333333,4096020.0
Glyma.12G190100.2.p;Glyma.12G095700.2.p;Glyma.U012100.2.p;Glyma.U012100.1.p;Glyma.13G311600.1.p;Glyma.12G190100.1.p;Glyma.12G095700.1.p,,,Glyma.12G190100.2.p pacid=30549018 transcript=Glyma.12G190100.2 locus=Glyma.12G190100 ID=Glyma.12G190100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G095700.2.p pacid=30548423 transcript=Glyma.12G095700.2 locus=Glyma.12G095700 ID=Glyma.12G095700.2.Wm82.a,-5.417066006041229,0.1836215221607541,3031886.6666666665,70960.0
Glyma.12G095800.1.p,,,Glyma.12G095800.1.p pacid=30547656 transcript=Glyma.12G095800.1 locus=Glyma.12G095800 ID=Glyma.12G095800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0720351335510065,0.8577753040924987,1078673333.3333333,1026136666.6666666
Glyma.12G096200.1.p,,,Glyma.12G096200.1.p pacid=30545740 transcript=Glyma.12G096200.1 locus=Glyma.12G096200 ID=Glyma.12G096200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.425757932360313,0.2698158816032536,4806266.666666667,1789006.6666666667
Glyma.12G097700.1.p,,,Glyma.12G097700.1.p pacid=30548343 transcript=Glyma.12G097700.1 locus=Glyma.12G097700 ID=Glyma.12G097700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.9105225961450305,0.0234792692052963,310220000.0,82517333.33333333
Glyma.12G098200.1.p,,,Glyma.12G098200.1.p pacid=30546120 transcript=Glyma.12G098200.1 locus=Glyma.12G098200 ID=Glyma.12G098200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.4304237925386962,0.8434925160777578,2708440.0,3649973.3333333335
Glyma.12G098900.1.p;Glyma.12G098900.2.p;Glyma.12G098900.3.p;Glyma.12G171900.1.p,,,Glyma.12G098900.1.p pacid=30547956 transcript=Glyma.12G098900.1 locus=Glyma.12G098900 ID=Glyma.12G098900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G098900.2.p pacid=30547957 transcript=Glyma.12G098900.2 locus=Glyma.12G098900 ID=Glyma.12G098900.2.Wm82.a,-0.372923543187134,0.4933787794298369,9010000.0,6957666.666666667
Glyma.12G099200.4.p;Glyma.12G099200.3.p;Glyma.12G099200.2.p;Glyma.12G099200.1.p,,,Glyma.12G099200.4.p pacid=30547679 transcript=Glyma.12G099200.4 locus=Glyma.12G099200 ID=Glyma.12G099200.4.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G099200.3.p pacid=30547678 transcript=Glyma.12G099200.3 locus=Glyma.12G099200 ID=Glyma.12G099200.3.Wm82.a,0.6227068341598803,0.384320620241026,2574186.6666666665,3963633.3333333335
Glyma.12G099800.2.p;Glyma.12G099800.1.p;Glyma.06G304200.1.p,,,Glyma.12G099800.2.p pacid=30546594 transcript=Glyma.12G099800.2 locus=Glyma.12G099800 ID=Glyma.12G099800.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G099800.1.p pacid=30546595 transcript=Glyma.12G099800.1 locus=Glyma.12G099800 ID=Glyma.12G099800.1.Wm82.a,-1.2304560268986338,0.1167865397251854,5621266.666666667,2395686.6666666665
Glyma.12G101300.1.p,,,Glyma.12G101300.1.p pacid=30548221 transcript=Glyma.12G101300.1 locus=Glyma.12G101300 ID=Glyma.12G101300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.27143510673748,0.119631804057045,3881720.0,9370533.333333334
Glyma.12G107000.1.p;Glyma.06G298200.1.p,,,Glyma.12G107000.1.p pacid=30547643 transcript=Glyma.12G107000.1 locus=Glyma.12G107000 ID=Glyma.12G107000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.7623940782040861,0.0224626301033398,75635333.33333333,44588333.333333336
Glyma.12G108400.1.p;Glyma.06G296800.2.p;Glyma.06G296800.1.p,,,Glyma.12G108400.1.p pacid=30547819 transcript=Glyma.12G108400.1 locus=Glyma.12G108400 ID=Glyma.12G108400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.06G296800.2.p pacid=30553426 transcript=Glyma.06G296800.2 locus=Glyma.06G296800 ID=Glyma.06G296800.2.Wm82.a,1.5444508113782165,0.0166092329588066,4239000.0,12364866.666666666
Glyma.12G112900.1.p,,,Glyma.12G112900.1.p pacid=30549025 transcript=Glyma.12G112900.1 locus=Glyma.12G112900 ID=Glyma.12G112900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0120596719260863,0.975032108248102,1185286666.6666667,1175420000.0
Glyma.12G114500.2.p;Glyma.12G114500.1.p,,,Glyma.12G114500.2.p pacid=30547146 transcript=Glyma.12G114500.2 locus=Glyma.12G114500 ID=Glyma.12G114500.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G114500.1.p pacid=30547145 transcript=Glyma.12G114500.1 locus=Glyma.12G114500 ID=Glyma.12G114500.1.Wm82.a,-0.9195582851109184,0.0147502806211863,95590666.66666669,50536000.0
Glyma.12G116300.1.p,,,Glyma.12G116300.1.p pacid=30548907 transcript=Glyma.12G116300.1 locus=Glyma.12G116300 ID=Glyma.12G116300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.7600826702194738,0.1690439306890624,345373333.3333333,203930000.0
Glyma.12G122900.1.p;Glyma.12G122900.2.p;Glyma.06G283200.1.p;Glyma.06G283200.2.p;Glyma.06G283200.4.p;Glyma.06G283200.3.p,,,Glyma.12G122900.1.p pacid=30546485 transcript=Glyma.12G122900.1 locus=Glyma.12G122900 ID=Glyma.12G122900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G122900.2.p pacid=30546486 transcript=Glyma.12G122900.2 locus=Glyma.12G122900 ID=Glyma.12G122900.2.Wm82.a,-1.3304264125318392,0.0076416495051891,1565000000.0,622323333.3333334
Glyma.12G129500.1.p,,,Glyma.12G129500.1.p pacid=30548071 transcript=Glyma.12G129500.1 locus=Glyma.12G129500 ID=Glyma.12G129500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6837448851854973,0.0377387061715858,73562666.66666667,118164000.0
Glyma.12G132500.1.p,,,Glyma.12G132500.1.p pacid=30547701 transcript=Glyma.12G132500.1 locus=Glyma.12G132500 ID=Glyma.12G132500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0,1.0,70960.0,70960.0
Glyma.12G134800.1.p,,,Glyma.12G134800.1.p pacid=30546825 transcript=Glyma.12G134800.1 locus=Glyma.12G134800 ID=Glyma.12G134800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2362098735538032,0.7603149627771272,47777333.333333336,40561653.333333336
Glyma.12G141900.1.p,,,Glyma.12G141900.1.p pacid=30546791 transcript=Glyma.12G141900.1 locus=Glyma.12G141900 ID=Glyma.12G141900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,6.961079178344021,0.0052999625775811,8022066.666666667,999493333.3333334
Glyma.12G146100.1.p;Glyma.17G248100.1.p;Glyma.12G198500.1.p,,,Glyma.12G146100.1.p pacid=30546977 transcript=Glyma.12G146100.1 locus=Glyma.12G146100 ID=Glyma.12G146100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6397222932542586,0.1511685803926114,23611666.666666668,36787666.66666666
Glyma.12G146600.1.p;Glyma.06G255000.3.p;Glyma.06G255000.2.p;Glyma.06G255000.1.p,,,Glyma.12G146600.1.p pacid=30546460 transcript=Glyma.12G146600.1 locus=Glyma.12G146600 ID=Glyma.12G146600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.1399819469528047,0.3037287748226307,128366666.66666669,116496666.66666669
Glyma.12G147400.2.p;Glyma.12G147400.1.p;Glyma.06G254000.2.p;Glyma.06G254000.1.p;Glyma.11G205900.1.p;Glyma.13G281400.1.p,,,Glyma.12G147400.2.p pacid=30547067 transcript=Glyma.12G147400.2 locus=Glyma.12G147400 ID=Glyma.12G147400.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G147400.1.p pacid=30547066 transcript=Glyma.12G147400.1 locus=Glyma.12G147400 ID=Glyma.12G147400.1.Wm82.a,0.7546291037760244,0.1535131726658056,15510333.333333334,26169000.0
Glyma.12G147900.2.p;Glyma.12G147900.1.p,,,Glyma.12G147900.2.p pacid=30545534 transcript=Glyma.12G147900.2 locus=Glyma.12G147900 ID=Glyma.12G147900.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G147900.1.p pacid=30545535 transcript=Glyma.12G147900.1 locus=Glyma.12G147900 ID=Glyma.12G147900.1.Wm82.a,-0.7666966097037015,0.3075469620890088,17589666.666666668,10338533.333333334
Glyma.12G148600.1.p,,,Glyma.12G148600.1.p pacid=30546272 transcript=Glyma.12G148600.1 locus=Glyma.12G148600 ID=Glyma.12G148600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0738756219549892,0.7884376062822798,593443333.3333334,563820000.0
Glyma.12G151100.1.p;Glyma.17G079400.1.p,,,Glyma.12G151100.1.p pacid=30545757 transcript=Glyma.12G151100.1 locus=Glyma.12G151100 ID=Glyma.12G151100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G079400.1.p pacid=30480295 transcript=Glyma.17G079400.1 locus=Glyma.17G079400 ID=Glyma.17G079400.1.Wm82.a,0.4662547155786347,0.6934202430293501,4207486.666666667,5812720.0
Glyma.12G151400.3.p;Glyma.12G151400.2.p;Glyma.12G151400.1.p,,,Glyma.12G151400.3.p pacid=30545538 transcript=Glyma.12G151400.3 locus=Glyma.12G151400 ID=Glyma.12G151400.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G151400.2.p pacid=30545537 transcript=Glyma.12G151400.2 locus=Glyma.12G151400 ID=Glyma.12G151400.2.Wm82.a,-0.2438616448875777,0.743637134458829,96983333.33333331,81900666.66666667
Glyma.12G155900.1.p,,,Glyma.12G155900.1.p pacid=30546119 transcript=Glyma.12G155900.1 locus=Glyma.12G155900 ID=Glyma.12G155900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4715043078135701,0.1412180477149204,141176666.66666666,101818333.33333331
Glyma.12G156200.2.p;Glyma.12G156200.1.p;Glyma.06G225800.2.p,,,Glyma.12G156200.2.p pacid=30548389 transcript=Glyma.12G156200.2 locus=Glyma.12G156200 ID=Glyma.12G156200.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G156200.1.p pacid=30548388 transcript=Glyma.12G156200.1 locus=Glyma.12G156200 ID=Glyma.12G156200.1.Wm82.a,0.2827189213236492,0.5010335037665965,44055333.333333336,53592666.66666666
Glyma.12G156600.1.p;Glyma.05G075000.1.p;Glyma.03G254300.1.p,,,Glyma.12G156600.1.p pacid=30548636 transcript=Glyma.12G156600.1 locus=Glyma.12G156600 ID=Glyma.12G156600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.9981449833441132,0.0541501023395327,42413333.333333336,84717666.66666667
Glyma.13G268600.2.p;Glyma.13G268600.1.p;Glyma.12G230900.1.p;Glyma.12G156800.2.p;Glyma.12G156800.1.p;Glyma.06G227200.2.p;Glyma.06G227200.1.p,,,Glyma.13G268600.2.p pacid=30502415 transcript=Glyma.13G268600.2 locus=Glyma.13G268600 ID=Glyma.13G268600.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.13G268600.1.p pacid=30502416 transcript=Glyma.13G268600.1 locus=Glyma.13G268600 ID=Glyma.13G268600.1.Wm82.a,-0.1804400652101503,0.8044363161436152,49234666.66666666,43446333.333333336
Glyma.12G157500.1.p,,,Glyma.12G157500.1.p pacid=30548983 transcript=Glyma.12G157500.1 locus=Glyma.12G157500 ID=Glyma.12G157500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2706567998893118,0.1294670136697084,35639000.0,29542666.666666668
Glyma.12G157700.2.p;Glyma.12G157700.1.p;Glyma.06G229100.1.p,,,Glyma.12G157700.2.p pacid=30546921 transcript=Glyma.12G157700.2 locus=Glyma.12G157700 ID=Glyma.12G157700.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G157700.1.p pacid=30546920 transcript=Glyma.12G157700.1 locus=Glyma.12G157700 ID=Glyma.12G157700.1.Wm82.a,-0.172977678745745,0.711109650237552,21072666.666666668,18691666.666666668
Glyma.12G158600.2.p;Glyma.12G158600.1.p;Glyma.06G233800.1.p;Glyma.06G234200.1.p,,,Glyma.12G158600.2.p pacid=30548069 transcript=Glyma.12G158600.2 locus=Glyma.12G158600 ID=Glyma.12G158600.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G158600.1.p pacid=30548070 transcript=Glyma.12G158600.1 locus=Glyma.12G158600 ID=Glyma.12G158600.1.Wm82.a,-0.7815152443227283,0.0033853692639888,17393333.333333332,10118666.666666666
Glyma.12G159300.1.p,,,Glyma.12G159300.1.p pacid=30548136 transcript=Glyma.12G159300.1 locus=Glyma.12G159300 ID=Glyma.12G159300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.3127045392343469,0.0550067674487576,26989333333.33333,33521666666.666668
Glyma.12G159600.3.p;Glyma.12G159600.2.p;Glyma.12G159600.1.p,,,Glyma.12G159600.3.p pacid=30545493 transcript=Glyma.12G159600.3 locus=Glyma.12G159600 ID=Glyma.12G159600.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.12G159600.2.p pacid=30545494 transcript=Glyma.12G159600.2 locus=Glyma.12G159600 ID=Glyma.12G159600.2.Wm82.a,0.3308835399701744,0.4475278745406629,238326666.66666663,299763333.3333333
Glyma.12G161200.1.p;Glyma.06G230300.1.p,,,Glyma.12G161200.1.p pacid=30547535 transcript=Glyma.12G161200.1 locus=Glyma.12G161200 ID=Glyma.12G161200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.06G230300.1.p pacid=30551342 transcript=Glyma.06G230300.1 locus=Glyma.06G230300 ID=Glyma.06G230300.1.Wm82.a,0.6648178008065104,0.0380165111734872,14853333.333333334,23548000.0
Glyma.12G161300.1.p;Glyma.06G229900.1.p;Glyma.06G229900.2.p,,,Glyma.12G161300.1.p pacid=30549072 transcript=Glyma.12G161300.1 locus=Glyma.12G161300 ID=Glyma.12G161300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.06G229900.1.p pacid=30551660 transcript=Glyma.06G229900.1 locus=Glyma.06G229900 ID=Glyma.06G229900.1.Wm82.a,-1.3734700446040895,0.0065858789708436,56294000.0,21727333.33333333
Glyma.12G161400.1.p,,,Glyma.12G161400.1.p pacid=30546428 transcript=Glyma.12G161400.1 locus=Glyma.12G161400 ID=Glyma.12G161400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,11.504302851915329,0.2867943739271512,70960.0,206136000.0
Glyma.16G001700.3.p;Glyma.16G001700.4.p;Glyma.12G165300.3.p;Glyma.12G165300.2.p;Glyma.16G001700.1.p;Glyma.12G165300.1.p,,,Glyma.16G001700.3.p pacid=30560103 transcript=Glyma.16G001700.3 locus=Glyma.16G001700 ID=Glyma.16G001700.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G001700.4.p pacid=30560102 transcript=Glyma.16G001700.4 locus=Glyma.16G001700 ID=Glyma.16G001700.4.Wm82.a,-0.4526331787506067,0.0769870949114307,10273233.333333334,7506733.333333333
